NAME,Bow 2007,Early 2007,Muzzleloader 2007,Rifle 2007,2007 Total,Bow 2008,Early 2008,Muzzleloader 2008,Rifle 2008,2008 Total,Bow 2009,Early 2009,Muzzleloader 2009,Rifle 2009,Unknown 2009 ,2009 Total,Bow 2010,Early 2010,Muzzleloader 2010,Rifle 2010 ,2010 Total,Bow 2011,Early 2011 ,Muzzleloader 2011 ,Rifle 2011,2011 Total,Bow 2012,Early 2012,Muzzleloader 2012,Rifle 2012,2012 Total,Bow 2013,Early 2013,Muzzleloader 2013,Rifle 2013,2013 Total,Bow 2014,Early 2014,Muzzleloader 2014,Rifle 2014,2014 Total,Bow 2015,Early 2015,Muzzleloader 2015,Rifle 2015 ,2015 Total,Bow 2016,Early 2016,Muzzleloader 2016,Rifle 2016,Unknown 2016,2016 Total,Bow 2017,Early 2017,Muzzleloader 2017,Rifle 2017,Unknown 2017,2017 Total,Bow 2018,Early 2018,Muzzleloader 2018,Rifle 2018,Unknown 2018,2018 Total,Bow 2019,Early 2019,Muzzleloader 2019 ,Rifle 2019,Unknown 2019,2019 Total,Bow 2020,Early 2020,Muzzleloader 2020,Rifle 2020,Unknown 2020,2020 Total,Bow 2021,Early 2021,Muzzleloader 2021,Rifle 2021,Unknown 2021,2021 Total,Bow 2022,Early 2022,Muzzleloader 2022,Rifle 2022,Unknown 2022,Grand Total
Red House,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,6
Redfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,1,1,0,0,1,0,9
Remsen,0,7,1,0,8,0,0,2,0,2,0,8,0,2,0,10,0,4,0,3,7,0,0,0,0,0,0,4,1,1,6,0,0,0,0,0,1,3,1,0,5,1,1,0,5,7,0,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,55
Rensselaerville,0,0,0,4,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,0,1,0,0,0,2,2,0,1,0,2,3,0,0,0,2,2,0,0,0,4,0,4,1,0,0,1,0,2,4,0,0,1,0,5,0,0,0,3,0,3,1,0,0,0,0,1,4,0,0,1,0,5,2,1,0,0,0,40
Rhinebeck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
Richford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Richmondville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
Ripley,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,3,0,0,0,1,1,2,0,0,2,4,2,0,0,0,2,4,0,0,1,5,1,0,0,0,0,1,1,0,0,2,0,3,0,0,0,1,0,1,0,0,0,3,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,27
Rochester,15,0,0,5,20,5,0,0,8,13,10,0,1,5,0,16,4,0,0,5,9,3,0,0,3,6,12,0,0,3,15,1,0,0,3,4,5,13,0,5,23,5,3,0,7,15,4,7,0,6,0,17,5,6,0,4,0,15,7,11,0,4,1,23,2,1,0,7,0,10,3,14,0,1,0,18,4,3,1,3,0,11,4,5,0,1,0,225
Rockland,4,0,0,2,6,3,0,0,6,9,2,0,0,3,0,5,4,0,0,1,5,4,0,0,10,14,3,0,0,0,3,4,0,0,13,17,2,9,0,1,12,2,5,0,3,10,0,3,0,3,0,6,2,1,0,10,0,13,2,1,0,0,0,3,4,3,0,15,0,22,3,6,0,0,0,9,0,0,0,6,0,6,2,4,0,1,0,147
Rodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Roseboom,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
Rosendale,2,0,0,3,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,5,0,0,0,0,0,24
Rossie,0,2,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
Rotterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
Roxbury,0,0,0,7,7,4,0,0,9,13,4,0,0,5,0,9,8,0,0,3,11,1,0,0,4,5,3,0,0,2,5,2,0,0,6,8,2,5,0,4,11,1,4,0,2,7,6,2,0,3,0,11,2,5,0,7,0,14,2,6,0,1,0,9,3,11,0,2,0,16,3,6,0,2,0,11,1,3,0,3,0,7,4,4,0,2,0,154
Rushford,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,7
Russell,1,0,0,4,5,0,1,1,1,3,0,4,0,2,0,6,2,3,1,1,7,0,0,0,0,0,1,0,1,0,2,1,0,0,3,4,0,1,0,1,2,1,1,1,4,7,1,5,0,7,0,13,0,0,0,0,0,0,0,4,1,2,0,7,0,0,0,2,0,2,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,8,0,74
Russia,0,9,0,0,9,0,3,1,0,4,0,5,1,0,0,6,1,4,2,1,8,0,0,0,1,1,1,8,1,2,12,0,1,0,0,1,1,4,0,3,8,1,2,2,1,6,0,3,0,3,0,6,0,0,0,1,0,1,2,5,1,0,0,8,0,0,0,0,0,0,1,2,2,1,0,6,0,0,0,0,0,0,0,0,0,6,0,82
Rutland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Salamanca,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,5,5,0,0,0,1,1,0,0,0,1,1,2,0,0,1,0,3,0,0,0,2,0,2,0,0,0,2,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,2,0,27
Salisbury,1,5,0,0,6,0,2,1,8,11,0,4,3,1,0,8,1,1,1,0,3,0,0,1,3,4,1,1,1,2,5,0,0,0,4,4,0,7,3,3,13,1,4,1,8,14,3,4,4,1,0,12,0,0,0,4,0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,2,1,2,0,5,0,0,0,1,0,1,0,0,0,6,1,101
Sand Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
Sandy Creek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sanford,1,0,0,3,4,0,0,0,2,2,1,0,0,3,0,4,1,0,0,3,4,1,0,0,8,9,1,0,0,3,4,1,0,0,5,6,2,0,0,6,8,4,0,0,7,11,3,0,0,2,1,6,2,0,0,7,0,9,1,0,0,1,0,2,3,0,1,2,0,6,1,0,1,3,0,5,4,0,1,3,0,8,2,0,1,1,0,92
Sangerfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Santa Clara,0,1,0,0,1,0,0,1,0,1,0,3,0,2,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,0,2,0,1,3,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,5,0,6,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,29
Saranac,0,6,1,2,9,0,0,2,4,6,1,4,5,1,0,11,1,1,0,2,4,0,1,0,3,4,1,2,1,1,5,0,0,0,5,5,0,5,0,3,8,0,2,1,7,10,1,3,0,2,0,6,0,1,1,3,0,5,0,6,0,2,0,8,0,0,0,2,0,2,1,2,0,2,0,5,0,0,0,8,0,8,0,0,0,2,0,98
Saratoga,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
Saugerties,3,0,0,4,7,2,0,0,5,7,6,0,0,5,0,11,0,0,0,2,2,2,0,1,2,5,4,0,0,1,5,2,0,0,3,5,3,12,0,3,18,2,2,0,4,8,3,1,0,1,0,5,1,1,0,7,0,9,1,3,0,2,0,6,1,2,0,2,0,5,3,5,0,2,0,10,3,2,0,1,0,6,0,5,0,1,0,115
Schaghticoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,7
Schodack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
Schoharie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
Schroon,1,4,1,1,7,0,0,2,1,3,1,5,1,0,0,7,0,2,1,1,4,0,0,0,1,1,1,6,0,1,8,0,0,0,3,3,0,3,0,0,3,0,3,1,1,5,0,1,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,3,0,3,0,1,0,3,0,4,0,0,0,3,0,3,0,0,0,3,0,59
Schuyler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
Schuyler Falls,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,4,0,0,0,3,0,16
Scio,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,5,4,0,0,0,4,1,0,0,2,3,2,0,0,1,3,0,0,0,2,2,2,0,0,3,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,3,1,0,0,2,0,3,1,0,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,38
Seneca Falls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Seward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Shandaken,5,0,0,11,16,1,0,0,27,28,4,0,0,19,0,23,4,0,0,12,16,0,0,1,33,34,4,0,0,4,8,1,0,1,22,24,2,8,0,4,14,1,2,0,9,12,4,7,0,10,1,22,2,4,0,16,0,22,2,6,0,5,0,13,3,8,0,14,1,26,0,9,0,2,0,11,3,3,0,11,0,17,1,6,0,4,0,297
Sharon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Shawangunk,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,4,4,1,0,0,3,4,1,0,0,2,3,1,1,0,0,2,0,1,0,4,5,0,1,0,4,0,5,1,1,0,1,0,3,7,4,0,2,0,13,1,1,0,4,0,6,3,2,0,1,0,6,1,0,0,2,0,3,2,3,0,1,0,66
Sheldon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherman,2,0,0,1,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,1,1,0,0,2,3,0,0,0,2,2,1,0,0,1,2,0,0,0,3,3,1,0,0,2,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,3,0,0,2,0,32
Sidney,1,0,0,0,1,0,0,0,1,1,1,0,0,2,0,3,0,0,0,0,0,1,0,0,1,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,0,1,1,0,0,4,1,6,1,0,0,1,0,2,2,0,0,0,0,2,1,0,0,1,0,29
Smithville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Somerset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
South Valley,0,0,1,0,1,3,0,0,2,5,0,0,0,2,0,2,0,0,0,1,1,2,0,0,1,3,0,0,0,5,5,3,0,0,9,12,2,0,0,3,5,3,0,0,1,4,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,9,2,0,0,1,0,3,0,0,0,3,0,3,4,0,0,5,0,70
Southeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
Southport,0,0,0,2,2,3,0,0,2,5,0,0,0,0,0,0,3,0,0,1,4,0,0,0,2,2,2,0,0,1,3,4,0,0,1,5,1,0,0,4,5,1,0,0,3,4,3,0,0,1,1,5,3,0,0,2,0,5,3,0,0,1,0,4,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,59
Spencer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6
Springfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Springwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
St Armand,0,1,0,0,1,1,0,0,0,1,0,4,0,0,0,4,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
St Johnsville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,0,7
Stamford,0,0,0,1,1,3,0,0,4,7,1,0,0,2,0,3,0,0,1,4,5,0,0,0,3,3,1,0,0,1,2,1,0,0,0,1,2,5,0,2,9,2,0,0,0,2,1,2,0,0,0,3,1,4,0,2,0,7,0,2,0,1,0,3,0,3,0,2,0,5,0,3,0,0,0,3,2,0,0,2,0,4,1,1,0,0,0,60
Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,3,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12
Stark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Stephentown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,0,0,0,2,2,0,0,3,5,0,0,0,2,2,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,2,1,0,0,1,0,22
Steuben,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
Stockholm,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Stockport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Stockton,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,21
Stony Creek,1,3,4,1,9,1,1,2,1,5,0,2,4,4,0,10,0,2,1,2,5,0,0,1,4,5,0,4,0,2,6,0,3,1,2,6,0,1,1,3,5,0,2,0,0,2,0,6,1,4,0,11,0,1,0,6,0,7,0,0,0,1,0,1,0,0,1,2,0,3,1,3,1,1,0,6,0,0,0,1,0,1,0,0,0,4,0,86
Stony Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,10
Stratford,1,0,0,3,4,0,0,0,3,3,0,2,3,3,0,8,1,3,1,4,9,0,1,1,1,3,0,3,1,3,7,1,0,0,0,1,0,0,0,1,1,0,1,1,0,2,0,3,1,1,0,5,0,1,0,0,0,1,2,2,0,1,0,5,0,0,0,0,0,0,1,2,1,0,0,4,0,0,0,2,0,2,0,0,0,3,0,58
Stuyvesant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Summit,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,1,0,13
Taghkanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,9
Theresa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,6
